lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
13,30,Male Speaker,J'ai.,VocabularyIntro,"And how do you say ""I have""?",
13,31,Female Speaker,Vous avez combien de francs?,PromptedRecall,Ask me how many francs I have.,
13,32,Female Speaker,Vous avez combien de dollars?,PromptedRecall,How many dollars do you have?,
13,33,Male Speaker,J'ai quatorze dollars.,VocabularyIntro,"Answer, ""I have fourteen dollars.""",
13,34,Male Speaker,J'ai quinze dollars.,VocabularyIntro,"""I have fifteen dollars.""",
13,35,Female Speaker,Est-ce que vous avez seize francs?,PromptedRecall,"""Have you got sixteen francs?""",
13,36,Male Speaker,"Non, j'ai treize francs.",PromptedRecall,"Say, ""No, I have thirteen francs.""",
13,37,Male Speaker,Mais j'ai quinze dollars.,VocabularyIntro,"Say, ""But I have fifteen dollars.""",
13,38,Female Speaker,Vous n'avez pas seize dollars?,PromptedRecall,"Ask, ""You haven't got sixteen dollars?""",
13,39,Male Speaker,"Je vous dois combien, Madame?",PromptedRecall,Ask the saleswoman how much you owe.,
13,40,Male Speaker,En dollars?,PromptedRecall,And in dollars?,
13,41,Female Speaker,En dollars.,VocabularyIntro,"Say, ""In dollars.""",
13,42,Female Speaker,En francs.,VocabularyIntro,"Now say, ""In francs.""",
13,43,Female Speaker,"Quatorze francs, s'il vous plaît.",VocabularyIntro,"Say, ""Fourteen francs, please.""",
13,44,Male Speaker,J'ai dix dollars.,VocabularyIntro,"Say, ""I have ten dollars.""",
13,45,Female Speaker,Est-ce que vous avez cinq dollars?,PromptedRecall,"Ask, ""Have you got five dollars?""",
13,46,Male Speaker,Je vous dois combien?,PromptedRecall,Ask how much you owe.,
13,47,Female Speaker,"En francs, c'est quinze francs.",VocabularyIntro,"Say, ""In francs, it's fifteen francs.""",
13,48,Male Speaker,Et en dollars?,PromptedRecall,"Ask, ""And in dollars?""",
13,49,Female Speaker,"C'est cinq dollars, Monsieur.",VocabularyIntro,"Say,""It's five dollars sir.""",
13,50,Male Speaker,Je n'ai pas seize francs.,PromptedRecall,"Say, ""I don't have sixteen francs.""",
13,51,Male Speaker,J'ai quatorze francs.,VocabularyIntro,"Say, ""I have fourteen francs.""",
13,52,Male Speaker,Mais pas quinze.,PromptedRecall,"Say, ""But not fifteen.""",
13,53,Female Speaker,"Alors, c'est quatorze francs.",VocabularyIntro,"Say, ""Well then, it's fourteen francs.""",
13,54,Male Speaker,"Merci, Madame. Bonsoir.",VocabularyIntro,"Say, ""Thank you, ma'am. Good evening.""",
13,55,Male Speaker,Je vous dois combien?,PromptedRecall,Ask her how much you owe her.,
13,56,Male Speaker,Je dois.,VocabularyIntro,"How do you say ""I owe"" in French?",
13,57,Female Speaker,Vous devez.,VocabularyIntro,"And how do you say ""You owe""?",
13,58,Male Speaker,Je n'ai pas de francs.,PromptedRecall,Tell her you don't have any francs.,
13,59,Female Speaker,"En dollars, c'est combien?",PromptedRecall,Ask him how much it is in dollars.,
13,60,Female Speaker,"Moi, je sais.",VocabularyIntro,Tell him that you know.,
13,61,Female Speaker,J'ai quinze dollars.,VocabularyIntro,Tell him you have fifteen dollars.,
13,62,Female Speaker,Et je voudrais cinq bières.,VocabularyIntro,And tell him you'd like five beers.,
