lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
30,61,Female Speaker,Avec mes deux garçons.,VocabularyIntro,"Comment dit-on ""With my two boys.""",
30,62,Female Speaker,Ma fille.,VocabularyIntro,"""My girl.""",
30,63,Female Speaker,Et mon mari.,VocabularyIntro,"""And my husband.""",
30,64,Female Speaker,Nous sommes arrivés ensemble.,VocabularyIntro,"""We arrive together.""",
30,65,Male Speaker,À quelle heure?,PromptedRecall,"Demandez ""At what time?""",
30,66,Female Speaker,Nous sommes arrivés à huit heures.,VocabularyIntro,"Dites, ""We arrived at eight o'clock.""",
30,67,Female Speaker,Je suis arrivé hier matin.,VocabularyIntro,"Dites, ""I arrived yesterday morning.""",
30,68,Female Speaker,Je suis arrivé à neuf heures.,VocabularyIntro,"""I arrived at nine o'clock.""",
30,69,Female Speaker,"Et vous, quand est-ce que vous êtes arrivés à Paris?",PromptedRecall,"Demandez ""and you, when did you arrive in Paris?""",
30,70,Male Speaker,Hier soir.,VocabularyIntro,"Répondez ""Yesterday evening.""",
30,71,Male Speaker,Je suis arrivé hier soir.,VocabularyIntro,"Répondez ""Yesterday evening.""",
30,72,Male Speaker,Est-ce que vous êtes allés?,PromptedRecall,"Here's how to ask, ""Did you go?""",
30,73,Male Speaker,Vous êtes allés?,PromptedRecall,"Here's how to ask, ""Did you go?""",
30,74,Male Speaker,Quand est-ce que vous êtes allés?,PromptedRecall,"Demandez ""When did you go?""",
30,75,Male Speaker,Quand est-ce que vous êtes allés à Nice?,PromptedRecall,"""When did you go to Nice?""",
30,76,Male Speaker,Vous êtes allé à Nice?,PromptedRecall,"How do you say? ""You went to Nice?""",
30,77,Male Speaker,Quand est-ce que vous êtes allé à Nice?,PromptedRecall,"Ask her, ""When did you go to Nice?""",
30,78,Female Speaker,Nous sommes allés à Nice.,VocabularyIntro,"Essayer de dire ""We went to Nice.""",
30,79,Female Speaker,Nous sommes allés à Nice ce matin.,VocabularyIntro,"""We went to Nice this morning.""",
30,80,Female Speaker,Ce matin.,VocabularyIntro,"Say again, ""This morning.""",
30,81,Female Speaker,Nous sommes allés à Nice ce matin.,VocabularyIntro,"Dites, ""We went to Nice this morning.""",
30,82,Female Speaker,Nous sommes allés à Paris hier matin.,VocabularyIntro,"Dites, ""We went to Paris yesterday morning.""",
30,83,Male Speaker,Je suis allé à Nice.,VocabularyIntro,"Essayez de dire ""I went to Nice.""",
30,84,Female Speaker,Et je suis allé à Marseille hier.,VocabularyIntro,"""And I went to Marseille yesterday.""",
30,85,Male Speaker,Est-ce que vous êtes allé à Nice ce matin?,PromptedRecall,Demandez-lui si elle est allée à Nice ce matin.,
30,86,Male Speaker,Et quand est-ce que vous êtes arrivé?,PromptedRecall,"And how does he ask, ""and when did you arrive?""",
30,87,Male Speaker,Vous êtes arrivé quand?,PromptedRecall,"And how does he ask, ""and when did you arrive?""",
30,88,Male Speaker,Quand est-ce que vous êtes arrivé en France?,PromptedRecall,"""When did you arrive in France?""",
30,89,Female Speaker,Nous sommes arrivés hier.,VocabularyIntro,"""We arrived yesterday.""",
30,90,Female Speaker,Nous allons rester.,VocabularyIntro,"""We are going to remain.""",
30,91,Female Speaker,Une semaine.,VocabularyIntro,"""One week.""",
30,92,Female Speaker,Et nous allons partir.,VocabularyIntro,"""And we're going to leave.""",
30,93,Female Speaker,Nous allons partir demain matin.,VocabularyIntro,"""We are going to leave tomorrow morning.""",
30,94,Female Speaker,Nous avons parlé français.,VocabularyIntro,"""We spoke French.""",
30,95,Female Speaker,Nous sommes allés à Paris.,VocabularyIntro,"""We went to Paris.""",
30,96,Male Speaker,Nous sommes allés à Notre-Dame hier.,VocabularyIntro,"""We went to Notre-Dame yesterday.""",
30,97,Female Speaker,Je suis allé à Notre-Dame.,VocabularyIntro,"""I went to Notre Dame.""",
30,98,Female Speaker,Avec mon mari.,VocabularyIntro,"""With my husband.""",
30,99,Male Speaker,Nous sommes allés à Notre Dame ensemble.,VocabularyIntro,"""We went to Notre Dame together.""",
30,100,Female Speaker,Et nous avons mangé dans un bon restaurant.,VocabularyIntro,"Essayez de dire ""And we ate in a good restaurant.""",
30,101,Female Speaker,Nous avons mangé au restaurant Chez Pierre.,VocabularyIntro,"Dites, ""We ate at the restaurant Chez Pierre.""",
30,102,Female Speaker,C'est un très bon restaurant.,VocabularyIntro,"""It's a very good restaurant.""",
30,103,Male Speaker,Où est Chez Pierre?,PromptedRecall,"Demandez ""Where is Chez Pierre?""",
30,104,Female Speaker,Rue Saint-Jacques.,VocabularyIntro,"""On Saint-Jacques Street.""",
