lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
29,46,Female Speaker,Quelque chose à boire.,VocabularyIntro,"""Something to drink."" Écoutez et répétez.",
29,47,Female Speaker,J'ai acheté quelque chose à boire.,VocabularyIntro,"""I bought something to drink.""",
29,48,Female Speaker,Du bon vin.,VocabularyIntro,"""Some good wine.""",
29,49,Female Speaker,J'ai acheté du vin.,VocabularyIntro,"""I bought some wine.""",
29,50,Female Speaker,Et du lait.,VocabularyIntro,"""And some milk."" Écoutez et répétez.",
29,51,Female Speaker,Lait.,VocabularyIntro,"Say, ""Milk.""",
29,52,Female Speaker,Le lait.,VocabularyIntro,"Say, ""Milk.""",
29,53,Female Speaker,Du lait.,VocabularyIntro,"Say, ""Milk.""",
29,54,Female Speaker,J'ai acheté du lait.,VocabularyIntro,"""I bought some milk.""",
29,55,Female Speaker,J'ai acheté aussi un chapeau.,VocabularyIntro,Répétez.,
29,56,Female Speaker,Un chapeau.,VocabularyIntro,Répétez.,
29,57,Female Speaker,Le chapeau.,VocabularyIntro,Répétez.,
29,58,Female Speaker,J'ai acheté un chapeau hier.,VocabularyIntro,"""I bought a hat yesterday.""",
29,59,Female Speaker,Un beau chapeau.,VocabularyIntro,"""A beautiful hat."" Écoutez et répétez.",
29,60,Female Speaker,Beau.,VocabularyIntro,"""A beautiful hat."" Écoutez et répétez.",
29,61,Female Speaker,Un beau chapeau.,VocabularyIntro,"Dites, ""A beautiful hat.""",
29,62,Female Speaker,Et pas cher.,VocabularyIntro,"""And not expensive.""",
29,63,Male Speaker,Est-ce que vous avez mangé quelque chose?,PromptedRecall,Here's how to ask if she has eaten something. Écoutez et répétez.,
29,64,Female Speaker,"Oui, j'ai mangé quelque chose.",VocabularyIntro,"""Yes, I ate something.""",
29,65,Female Speaker,J'ai mangé hier.,VocabularyIntro,"""I ate yesterday.""",
29,66,Male Speaker,Je mange.,VocabularyIntro,"Comment dit-on ""I'm eating.""",
29,67,Male Speaker,J'ai mangé.,VocabularyIntro,"Comment dit-on ""I ate.""",
29,68,Male Speaker,Je mange. J'ai mangé.,VocabularyIntro,"""I am eating"", ""I ate.""",
29,69,Female Speaker,Vous mangez. Vous avez mangé.,VocabularyIntro,"Maintenant, dites, ""You're eating"", ""you ate.""",
29,70,Male Speaker,Vous allez manger aujourd'hui.,VocabularyIntro,"Dites, ""You're going to eat today.""",
29,71,Male Speaker,N'est-ce pas?,VocabularyIntro,"""Right?""",
29,72,Male Speaker,Je ne sais pas.,VocabularyIntro,"Dites, ""I don't know.""",
29,73,Male Speaker,Vous avez mangé hier.,VocabularyIntro,"""You ate yesterday.""",
29,74,Male Speaker,Vous mangez maintenant?,VocabularyIntro,"""You're eating now.""",
29,75,Male Speaker,Qu'est-ce que vous avez acheté?,PromptedRecall,Ask her what she bought.,
29,76,Female Speaker,J'ai acheté du lait.,VocabularyIntro,"She answers, ""I bought some milk.""",
29,77,Female Speaker,Du lait et du vin.,VocabularyIntro,"""Some milk and some wine.""",
29,78,Female Speaker,J'ai acheté aussi un chapeau.,VocabularyIntro,"She says, ""I bought also a hat.""",
29,79,Female Speaker,Un beau chapeau.,VocabularyIntro,"""A beautiful hat.""",
29,80,Male Speaker,Qu'est-ce que vous allez boire?,PromptedRecall,Ask him what he's going to drink.,
29,81,Male Speaker,Est-ce que vous allez boire du lait?,PromptedRecall,"""Are you going to drink milk?""",
29,82,Female Speaker,Du lait? Non.,VocabularyIntro,"""Milk? No.""",
29,83,Female Speaker,Je vais boire du vin.,VocabularyIntro,"""I'm going to drink wine.""",
29,84,Female Speaker,Du bon vin.,VocabularyIntro,"""Some good wine.""",
29,85,Male Speaker,Est-ce que vous aimez le vin?,PromptedRecall,"Here's how to ask, ""Do you like wine?"" Écoutez et répétez.",
29,86,Male Speaker,Vous aimez?,PromptedRecall,"Here's how to ask, ""Do you like wine?"" Écoutez et répétez.",
29,87,Male Speaker,Aimez-vous le vin?,PromptedRecall,"Here's how to ask, ""Do you like wine?"" Écoutez et répétez.",
29,88,Male Speaker,Vous aimez?,VocabularyIntro,"Comment dit-on ""You like.""",
29,89,Male Speaker,Est-ce que vous aimez le lait?,PromptedRecall,"""Do you like milk?""",
29,90,Female Speaker,J'aime.,VocabularyIntro,"Now, try to say, ""I like.""",
29,91,Female Speaker,J'aime manger.,VocabularyIntro,"""I like to eat.""",
29,92,Female Speaker,Je voudrais manger.,VocabularyIntro,"And how do you say, ""I would like to eat""?",
29,93,Male Speaker,Est-ce que vous voudriez manger maintenant?,PromptedRecall,"Demandez ""Would you like to eat now?""",
29,94,Male Speaker,Est-ce que vous aimez manger?,PromptedRecall,"""Do you like to eat?""",
29,95,Male Speaker,Est-ce que vous voudriez déjeuner maintenant?,PromptedRecall,"""Would you like to have lunch now?""",
29,96,Female Speaker,Est-ce que vous aimez le vin français?,PromptedRecall,"""Do you like French wine?""",
29,97,Male Speaker,Qu'est-ce que vous avez mangé?,PromptedRecall,Ask her what she ate.,
29,98,Male Speaker,Hier?,VocabularyIntro,"""Yesterday?""",
29,99,Female Speaker,Rien.,VocabularyIntro,"""Nothing.""",
29,100,Female Speaker,Je n'ai pas mangé hier.,VocabularyIntro,"""I didn't eat yesterday."" Écoutez et répétez.",
29,101,Male Speaker,Pourquoi?,VocabularyIntro,"""Why?""",
29,102,Female Speaker,Je n'aime pas manger.,VocabularyIntro,"""I don't like to eat.""",
29,103,Male Speaker,Mais vous allez manger quelque chose.,VocabularyIntro,"""But you're going to eat something.""",
29,104,Male Speaker,Avec moi?,VocabularyIntro,"""With me?""",
29,105,Male Speaker,"Oui, nous allons manger ensemble.",VocabularyIntro,"""Yes, we're going to eat together.""",
29,106,Female Speaker,D'accord.,VocabularyIntro,"""Okay.""",
29,107,Male Speaker,Hier.,VocabularyIntro,"Comment dit-on ""Yesterday.""",
29,108,Male Speaker,J'ai mangé hier.,VocabularyIntro,Dites-moi ce que vous avez mangé hier.,
29,109,Male Speaker,Qu'est-ce que vous avez acheté?,PromptedRecall,Demandez ce qu'elle a acheté.,
29,110,Male Speaker,Qu'est-ce que vous aimez boire?,PromptedRecall,"""What do you like to drink?""",
29,111,Female Speaker,Qu'est-ce que vous voudrez manger?,PromptedRecall,"""What would you like to eat?""",
29,112,Male Speaker,Qu'est-ce que vous avez acheté?,PromptedRecall,"""What did you buy?""",
29,113,Male Speaker,Est-ce que vous avez acheté un chapeau?,PromptedRecall,"""Did you buy a hat?""",
29,114,Female Speaker,"Oui, un beau chapeau.",VocabularyIntro,"""Yes, a beautiful hat.""",
29,115,Female Speaker,Un beau chapeau.,VocabularyIntro,"""Yes, a beautiful hat.""",
29,116,Male Speaker,Une semaine.,VocabularyIntro,"Comment dit-on ""one week"" en français?",
29,117,Female Speaker,Depuis hier.,VocabularyIntro,"""Since yesterday.""",
29,118,Female Speaker,Depuis quelques semaines.,VocabularyIntro,"""Since a few weeks.""",
29,119,Female Speaker,Pas mal.,VocabularyIntro,"""Not bad.""",
29,120,Female Speaker,Beaucoup de choses.,VocabularyIntro,"""Lots of things."" Écoutez et répétez.",
29,121,Female Speaker,J'ai mangé.,VocabularyIntro,"""I ate.""",
29,122,Female Speaker,Et j'ai acheté beaucoup de choses.,VocabularyIntro,"""And I bought lots of things.""",
29,123,Female Speaker,J'aime ça.,VocabularyIntro,"Écoutez, répétez.",
29,124,Female Speaker,"Moi, j'aime ça.",VocabularyIntro,"Écoutez, répétez.",
