lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
11,28,Female Speaker,Quand?,PromptedRecall,"How did she ask ""when?""",
11,29,Female Speaker,Où?,PromptedRecall,"How would she ask ""where?""",
11,30,Female Speaker,Quand? Maintenant?,PromptedRecall,"Ask, ""When, now?""",
11,31,Male Speaker,"Mais non, pas maintenant.",PromptedRecall,"Answer, ""No, no, not now.""",
11,32,French Narrator,Écoutez et répétez.,DirectRepetition,"Here is how to say, ""At six o'clock.""",
11,33,Male Speaker,À six heures.,VocabularyIntro,"Here is how to say, ""At six o'clock.""",
11,34,Male Speaker,"À six heures, Mademoiselle.",VocabularyIntro,"Say, ""At six o'clock, Miss.""",
11,35,French Narrator,Écoutez et répétez.,DirectRepetition,"Here is how to say ""or at seven o'clock.""",
11,36,Male Speaker,Ou à sept heures.,VocabularyIntro,"Here is how to say ""or at seven o'clock.""",
11,37,Male Speaker,À sept heures.,VocabularyIntro,"Say, ""At seven o'clock.""",
11,38,Male Speaker,À six heures ou à sept heures.,VocabularyIntro,"Say, ""At six o'clock or at seven o'clock.""",
11,39,Female Speaker,Pas à six heures.,PromptedRecall,"Say, ""Not at six o'clock.""",
11,40,Female Speaker,Plus tard.,VocabularyIntro,"""Later.""",
11,41,Male Speaker,Très bien.,VocabularyIntro,"Answer, ""Very well.""",
11,42,French Narrator,Écoutez et répétez.,DirectRepetition,"""In that case"" or ""then, at seven o'clock.""",
11,43,Male Speaker,"Alors, à cette heure.",VocabularyIntro,"""In that case"" or ""then, at seven o'clock.""",
11,44,Male Speaker,Alors.,VocabularyIntro,"What is the French word for ""then"" or ""in that case""?",
11,45,Male Speaker,"Alors, à huit heures.",VocabularyIntro,"Say, ""Then, at eight o'clock.""",
11,46,French Narrator,Écoutez et répétez.,DirectRepetition,"Here is how to say ""this evening.""",
11,47,Male Speaker,Ce soir.,VocabularyIntro,"Here is how to say ""this evening.""",
11,48,French Narrator,Écoutez et répétez.,DirectRepetition,"And here is how to say ""to have dinner.""",
11,49,Female Speaker,Dîner.,VocabularyIntro,"And here is how to say ""to have dinner.""",
11,50,Male Speaker,Je vais dîner ce soir.,VocabularyIntro,"Say, ""I'm going to have dinner this evening.""",
11,51,Male Speaker,Je voudrais dîner ce soir.,VocabularyIntro,"And now, say, ""I would like to have dinner this evening.""",
11,52,Male Speaker,"Alors, à sept heures.",VocabularyIntro,"Say, ""Then at seven o'clock.""",
11,53,French Narrator,Écoutez et répétez.,DirectRepetition,"The young woman says, ""At ten o'clock.""",
11,54,Female Speaker,À dix heures.,VocabularyIntro,"The young woman says, ""At ten o'clock.""",
11,55,French Narrator,Écoutez et répétez.,DirectRepetition,"Here's how to say ""tomorrow.""",
11,56,Male Speaker,Demain.,VocabularyIntro,"Here's how to say ""tomorrow.""",
11,57,Male Speaker,Et demain?,PromptedRecall,"Ask, ""And tomorrow?""",
11,58,Female Speaker,"Demain, je vais dîner avec vous.",VocabularyIntro,"Answer, ""Tomorrow, I'm going to have dinner with you.""",
11,59,Female Speaker,À quatre heures.,VocabularyIntro,"Say, ""At four o'clock.""",
11,60,Male Speaker,"Non, à six heures ou à sept heures.",PromptedRecall,"Say, ""No, at six o'clock or at seven o'clock.""",
11,61,Male Speaker,Pas à neuf heures.,PromptedRecall,"Say, ""Not at nine o'clock.""",
11,62,Male Speaker,"Alors, à dix heures.",VocabularyIntro,"Say, ""Then, at ten o' clock.""",
11,63,Male Speaker,Demain.,VocabularyIntro,"How do you say ""tomorrow""?",
11,64,Male Speaker,Ce soir.,VocabularyIntro,"And how do you say ""this evening""?",
11,65,Male Speaker,Soir.,VocabularyIntro,"Which part of that means ""evening""?",
11,66,Male Speaker,Demain soir.,VocabularyIntro,"Now try to say, ""Tomorrow evening"".",
11,67,Male Speaker,Demain soir à sept heures.,VocabularyIntro,"Say, ""Tomorrow evening at seven o'clock.""",
11,68,Female Speaker,"Non, à dix heures.",PromptedRecall,"Say, ""No, at ten o'clock.""",
11,69,French Narrator,Écoutez et répétez.,DirectRepetition,"Here's the word for ""today.""",
11,70,Male Speaker,Aujourd'hui.,VocabularyIntro,"Here's the word for ""today.""",
11,71,Male Speaker,Écouter.,VocabularyIntro,"How do you say ""listen"" in French?",
11,72,Male Speaker,Répéter.,VocabularyIntro,"And ""repeat""?",
11,73,Male Speaker,Aujourd'hui.,VocabularyIntro,"Say, ""Today.""",
11,74,Male Speaker,Demain.,VocabularyIntro,"Say, ""Tomorrow.""",
11,75,Male Speaker,Demain soir.,VocabularyIntro,"Say, ""Tomorrow evening.""",
11,76,Male Speaker,Ce soir.,VocabularyIntro,"Say, ""This evening.""",
11,77,Male Speaker,Est-ce que vous voudriez dîner avec moi aujourd'hui?,PromptedRecall,Ask the young woman if she would like to have dinner with you today.,
11,78,Female Speaker,"Pas aujourd'hui, demain.",PromptedRecall,"Answer, ""Not today, tomorrow.""",
11,79,Male Speaker,À quelle heure?,PromptedRecall,"Ask, ""At what time?""",
11,80,Female Speaker,À six heures ou à sept heures.,VocabularyIntro,"Answer, ""At six o'clock or at seven o'clock.""",
11,81,Male Speaker,"Moi, je vais dîner maintenant.",VocabularyIntro,"Say, ""Me, I'm going to have dinner now.""",
11,82,Male Speaker,Aujourd'hui et aussi demain.,VocabularyIntro,"Say, ""Today and tomorrow also.""",
11,83,Female Speaker,Quelle heure est-il maintenant?,PromptedRecall,"Ask, ""What time is it now?""",
11,84,Male Speaker,"Il est dix heures, Mademoiselle.",VocabularyIntro,Tell her it's ten o'clock.,
11,85,Female Speaker,Je voudrais dîner avec vous ce soir.,VocabularyIntro,"Say, ""I would like to have dinner with you this evening.""",
11,86,Male Speaker,"Pas ce soir, mais demain soir.",PromptedRecall,"Say, ""Not this evening, but tomorrow evening.""",
11,87,Male Speaker,"Alors, à huit heures chez moi.",VocabularyIntro,"Say, ""Then at eight o'clock at my place.""",
11,88,Female Speaker,D'accord.,VocabularyIntro,"Answer, ""Agreed.""",
11,89,Female Speaker,Comment allez-vous aujourd'hui?,PromptedRecall,"First, ask him how he is today.",
11,90,Female Speaker,Qu'est-ce que vous voulez faire?,PromptedRecall,Ask him what he wants to do.,
11,91,Female Speaker,Qu'est-ce que vous voulez faire ce soir?,PromptedRecall,Ask him what he wants to do this evening.,
11,92,Female Speaker,Est-ce que vous voudriez boire quelque chose chez moi?,PromptedRecall,Ask him if you'd like to have a drink at your place.,
11,93,Female Speaker,"Alors, demain soir?",PromptedRecall,"Ask, ""Then tomorrow evening?""",
11,94,Female Speaker,Je vais dîner à six heures.,VocabularyIntro,"He will ask you a question. Answer him using the time ""six o'clock"" in your answer.",
11,95,Female Speaker,À sept heures.,VocabularyIntro,"Use the time ""seven o'clock"" in answer to his next question.",
11,96,Female Speaker,À dix heures.,VocabularyIntro,"Use ""ten o'clock"" in your next answer.",
11,97,Female Speaker,"Je voudrais du vin, s'il vous plaît.",VocabularyIntro,Answer his next question on your own.,
11,98,Female Speaker,"Répétez, s'il vous plaît.",DirectRepetition,"Suppose you didn't understand. How would you say, ""Repeat please""?",
11,99,Male Speaker,"D'accord, mais écoutez.",VocabularyIntro,"Say, ""All right, but listen.""",
11,100,Female Speaker,À demain.,VocabularyIntro,"Now, he will use the expression which means ""See you tomorrow."" Answer him the same way.",
