lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
24,65,Male Speaker,Bonjour.,DirectRepetition,Répétez.,
24,66,Male Speaker,Un bon vin.,DirectRepetition,Répétez.,
24,67,Male Speaker,Une bonne bière.,DirectRepetition,Répétez.,
24,68,Male Speaker,Bon. Bonne.,DirectRepetition,Répétez.,
24,69,Female Speaker,Prenez la route à droite.,VocabularyIntro,"Dites, ""Take the route to the right.""",
24,70,Female Speaker,Prenez à gauche.,VocabularyIntro,"""Take to the left.""",
24,71,Female Speaker,Et puis tout droit.,VocabularyIntro,"""And then straight ahead.""",
24,72,Female Speaker,Puis.,DirectRepetition,"""And then straight ahead.""",
24,73,Female Speaker,Et puis.,VocabularyIntro,"Demandez ""And then.""",
24,74,Female Speaker,Et puis tout droit.,VocabularyIntro,"Répondez ""And then straight ahead.""",
24,75,Female Speaker,C'est la route de Paris.,VocabularyIntro,"""That's the Paris route.""",
24,76,Female Speaker,Il y a soixante-dix kilomètres.,VocabularyIntro,"""There are seventy kilometres.""",
24,77,Female Speaker,Mais prenez la bonne route.,VocabularyIntro,"""But take the correct route.""",
24,78,Female Speaker,Prenez la route à droite.,VocabularyIntro,"""Take the route to the right.""",
24,79,Male Speaker,Et puis.,VocabularyIntro,"""And then.""",
24,80,Male Speaker,Puis à gauche.,VocabularyIntro,"""Then to the left.""",
24,81,Male Speaker,Prenez à gauche.,VocabularyIntro,"""Then to the left.""",
24,82,Male Speaker,Attendez.,VocabularyIntro,"Comment dit-on ""Wait a minute.""",
24,83,Male Speaker,Je ne comprends pas.,VocabularyIntro,"""I don't understand.""",
24,84,Male Speaker,Vous parlez trop vite.,VocabularyIntro,"""You speak too fast.""",
24,85,Male Speaker,"Répétez, s'il vous plaît.",VocabularyIntro,"""Repeat, please.""",
24,86,Male Speaker,Et ne parlez pas trop vite.,VocabularyIntro,"""And don't speak too fast.""",
24,87,Male Speaker,"Maintenant, quelle est la route de Paris?",PromptedRecall,"""Now, which is the Paris route?""",
24,88,Female Speaker,Il y a une route là-bas.,VocabularyIntro,"""There is a route over there.""",
24,89,Female Speaker,À gauche.,VocabularyIntro,"""To the left.""",
24,90,Female Speaker,Mais ce n'est pas la bonne.,PromptedRecall,"""But it's not the good one.""",
24,91,Female Speaker,Ce n'est pas la bonne.,PromptedRecall,"""But it's not the good one.""",
24,92,Female Speaker,La bonne route est ici.,VocabularyIntro,"""The good route is here.""",
24,93,Female Speaker,Prenez à droite.,VocabularyIntro,"""Take to the right.""",
24,94,Female Speaker,Quinze kilomètres plus loin.,VocabularyIntro,"""Fifteen kilometres farther.""",
24,95,Female Speaker,Prenez à gauche.,VocabularyIntro,"""Take to the left.""",
24,96,Female Speaker,Paris n'est pas loin.,VocabularyIntro,"""Paris isn't far.""",
24,97,Male Speaker,Il y a combien de kilomètres?,PromptedRecall,"""How many kilometres are there?""",
24,98,Female Speaker,Il y a soixante-quinze kilomètres.,VocabularyIntro,"""There are seventy-five kilometres.""",
24,99,Female Speaker,Si vous prenez la bonne route...,VocabularyIntro,"""If you take the good route...""",
24,100,Male Speaker,Je comprends maintenant.,VocabularyIntro,"""I understand now.""",
24,101,Male Speaker,Mais dites-moi.,VocabularyIntro,"""But tell me.""",
24,102,Male Speaker,Quelle est la route de Paris?,PromptedRecall,"""Which is the Paris route?""",
24,103,Male Speaker,À gauche ou à droite?,PromptedRecall,"""To the left or to the right?""",
24,104,Male Speaker,Ou tout droit?,PromptedRecall,"""Or straight ahead?""",
24,105,Female Speaker,Je ne sais pas.,DirectRepetition,"Répondez, ""I don't know.""",
24,106,Female Speaker,"Vraiment, je ne sais pas.",VocabularyIntro,"""Really, I don't know.""",
24,107,Female Speaker,Et maintenant?,PromptedRecall,"""And now?""",
24,108,Female Speaker,"Au revoir, Monsieur.",VocabularyIntro,"""Goodbye, sir.""",
