lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
22,24,Female Speaker,Il y a combien de personnes dans votre famille?,PromptedRecall,Demandez,
22,25,Male Speaker,Il y a quatre personnes.,VocabularyIntro,Dites qu'il y a quatre personnes.,
22,26,Male Speaker,Dans ma famille.,VocabularyIntro,Dites : « In my family ».,
22,27,Male Speaker,Dans ma voiture.,DirectRepetition,Écoutez et répétez.,
22,28,Male Speaker,Voiture.,DirectRepetition,Écoutez et répétez.,
22,29,Male Speaker,La voiture.,DirectRepetition,Est-ce que c'est le ou la voiture?,
22,30,Male Speaker,Ma voiture.,DirectRepetition,Est-ce que c'est le ou la voiture?,
22,31,Male Speaker,Une voiture.,DirectRepetition,Est-ce que c'est le ou la voiture?,
22,32,Male Speaker,J'ai une voiture.,VocabularyIntro,Dites-moi que vous avez une voiture. Dites-moi que vous avez une voiture.,
22,33,Male Speaker,Si.,VocabularyIntro,"Comment dites-vous ""if"" en français?",
22,34,Female Speaker,Est-ce que vous avez une voiture?,PromptedRecall,Demandez si j'ai une voiture.,
22,35,Female Speaker,Avez-vous une voiture?,PromptedRecall,Demandez si j'ai une voiture.,
22,36,Female Speaker,Est-ce que votre voiture est ici?,PromptedRecall,Demandez-moi si ma voiture est ici.,
22,37,Female Speaker,Est-ce que votre famille est en France?,PromptedRecall,Demandez-moi si ma famille est en France.,
22,38,Male Speaker,Il y a cinq personnes dans ma famille.,VocabularyIntro,"Dites, ""There are five people in my family.""",
22,39,Male Speaker,Nous avons une voiture.,VocabularyIntro,"Dites, ""We have a car.""",
22,40,Male Speaker,Nous avons une voiture française.,VocabularyIntro,Dites-moi que vous avez une voiture française.,
22,41,Female Speaker,Est-ce qu'elle est grande ou petite?,PromptedRecall,Demandez si elle est grande ou petite.,
22,42,Male Speaker,Elle n'est pas grande.,PromptedRecall,Dites qu'elle n'est pas grande.,
22,43,Male Speaker,Elle n'est pas vraiment petite.,PromptedRecall,Dites qu'elle n'est pas vraiment petite.,
22,44,Male Speaker,Assez.,VocabularyIntro,"Dites, ""Enough.""",
22,45,Male Speaker,Assez grande.,VocabularyIntro,"Dites, ""Big enough.""",
22,46,Male Speaker,Ma voiture est assez grande.,VocabularyIntro,"Dites-moi, ""My car is big enough.""",
22,47,Male Speaker,Pour notre famille.,VocabularyIntro,"Dites, ""For our family.""",
22,48,Male Speaker,Si vous voulez.,VocabularyIntro,"Dites, ""If you wish"", en français.",
22,49,Female Speaker,"Est-ce que vous parlez français, Monsieur?",PromptedRecall,Demandez-moi si je parle français.,
22,50,Male Speaker,Pas vraiment.,PromptedRecall,"Répondez, ""Not really.""",
22,51,Male Speaker,Je parle un peu le français.,DirectRepetition,Écoutez et répétez.,
22,52,Male Speaker,Un peu.,DirectRepetition,Écoutez et répétez.,
22,53,Male Speaker,Je peux comprendre.,VocabularyIntro,Dites que vous pouvez comprendre.,
22,54,Male Speaker,Trois personnes.,VocabularyIntro,"Dites, ""Three people.""",
22,55,Male Speaker,Il y a cinq personnes.,VocabularyIntro,"Dites, ""There are five people.""",
22,56,Male Speaker,Dans notre famille.,VocabularyIntro,"""In our family.""",
22,57,Male Speaker,"Oui, nous avons une voiture.",DirectRepetition,Répondez affirmativement à la question.,
22,58,Male Speaker,Nous voulons.,VocabularyIntro,"Dites, ""We want.""",
22,59,Male Speaker,Nous voulons de l'essence.,DirectRepetition,Écoutez et répétez.,
22,60,Male Speaker,Essence.,DirectRepetition,Écoutez et répétez.,
22,61,Male Speaker,De l'essence.,DirectRepetition,Écoutez et répétez.,
22,62,Male Speaker,Donnez-moi de l'essence.,VocabularyIntro,"Dites, ""Give me gas.""",
22,63,Male Speaker,Kilomètre.,DirectRepetition,Écoutez et répétez.,
22,64,Female Speaker,Combien de kilomètres?,PromptedRecall,"Demandez, ""How many kilometers?""",
22,65,Male Speaker,Cinquante kilomètres.,VocabularyIntro,"Répondez, ""Fifty kilometers.""",
22,66,Male Speaker,Cinquante.,VocabularyIntro,"Répondez, ""Fifty kilometers.""",
22,67,Female Speaker,Donnez-moi vingt-cinq litres.,VocabularyIntro,"Dites, ""Give me twenty-five liters.""",
22,68,Male Speaker,Donnez-moi vingt-cinq litres d'essence.,VocabularyIntro,"""Give me twenty-five liters of gas.""",
22,69,Male Speaker,Il y a beaucoup d'essence.,VocabularyIntro,"Dites, ""There's a lot of gas.""",
22,70,Male Speaker,Dans notre voiture.,VocabularyIntro,"""In our car.""",
22,71,Male Speaker,Ça suffit pour cinquante kilomètres.,VocabularyIntro,"Dites, ""It's enough for fifty kilometers.""",
22,72,Male Speaker,Je voudrais aller à Paris.,VocabularyIntro,Dites que vous voudriez aller à Paris.,
22,73,Male Speaker,Nous voudrions aller à Paris.,VocabularyIntro,Dites que vous voudriez aller à Paris.,
22,74,Male Speaker,Il y a combien de kilomètres?,PromptedRecall,Demandez combien de kilomètres il y a.,
22,75,Male Speaker,"Il y a combien de kilomètres, s'il vous plaît?",PromptedRecall,Demandez combien de kilomètres il y a.,
22,76,Female Speaker,Il y a soixante kilomètres.,VocabularyIntro,"Répondez, ""There are sixty kilometers.""",
22,77,Male Speaker,Très bien.,VocabularyIntro,"Dites, ""Fine.""",
22,78,Male Speaker,Il y a beaucoup d'essence dans la voiture.,VocabularyIntro,"Dites, ""There is a lot of gas in the car.""",
22,79,Male Speaker,Dans la voiture.,VocabularyIntro,"Dites, ""There is a lot of gas in the car.""",
22,80,Male Speaker,Et nous allons à Paris.,VocabularyIntro,"Dites, ""And we are going to Paris.""",
