lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
21,63,Male Speaker,"Oui, Madame, c'est notre petit garçon.",DirectRepetition,"Imaginez que vous êtes en France avec votre famille. Vous avez deux garçons et une fille. Vous allez parler avec Madame Durand. Quand vous répondez, ne dites pas ""je"", mais ""nous.""",
21,64,Male Speaker,Nous avons deux garçons.,DirectRepetition,"Imaginez que vous êtes en France avec votre famille. Vous avez deux garçons et une fille. Vous allez parler avec Madame Durand. Quand vous répondez, ne dites pas ""je"", mais ""nous.""",
21,65,Male Speaker,"Oui, nous avons une fille.",DirectRepetition,"Imaginez que vous êtes en France avec votre famille. Vous avez deux garçons et une fille. Vous allez parler avec Madame Durand. Quand vous répondez, ne dites pas ""je"", mais ""nous.""",
21,66,Male Speaker,Elle est grande.,VocabularyIntro,Tell her she is big.,
21,67,Male Speaker,"Non, elle ne comprend pas le français.",DirectRepetition,"Imaginez que vous êtes en France avec votre famille. Vous avez deux garçons et une fille. Vous allez parler avec Madame Durand. Quand vous répondez, ne dites pas ""je"", mais ""nous.""",
21,68,Male Speaker,Où sont les toilettes?,PromptedRecall,Ask her where the bathroom is.,
21,69,Male Speaker,Nous allons là-bas.,VocabularyIntro,"Now, start from the words ""vous allez"" which you know, and try to say, ""We are going down there.""",
21,70,Male Speaker,"Pardon, Madame.",VocabularyIntro,Excuse yourself.,
21,71,Male Speaker,Pas vraiment.,PromptedRecall,"Say, ""Not really.""",
21,72,Male Speaker,"Oui, nous avons beaucoup d'enfants.",VocabularyIntro,"Say, ""Yes, we have many children.""",
21,73,Male Speaker,Et beaucoup de toilettes.,VocabularyIntro,"Say, ""And many bathrooms.""",
