lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
18,29,Female Speaker,Mon mari peut boire quelque chose,PhraseConstruction,"Say, ""My husband can drink something.""",
18,30,Female Speaker,Mon mari peut boire du vin,PhraseConstruction,"Say, ""My husband can drink wine.""",
18,31,Female Speaker,Mon mari peut boire de l'Orangina,PhraseConstruction,"""My husband can drink Orangina.""",
18,32,Female Speaker,Orangina,VocabularyIntro,"Say, ""Orangina.""",
18,33,Female Speaker,Je voudrais boire de l'Orangina,PhraseConstruction,"Say, ""I would like to drink some Orangina.""",
18,34,Male Speaker,Ma femme voudrait boire de l'Orangina,PhraseConstruction,"Say, ""My wife would like to drink some Orangina.""",
18,35,Male Speaker,Je voudrais boire de l'eau,PhraseConstruction,"""I would like to drink some water.""",
18,36,Male Speaker,"De l'eau, s'il vous plaît",PhraseConstruction,"Say, ""Water, please.""",
18,37,Female Speaker,Mon mari voudrait de l'eau,PhraseConstruction,"Say, ""My husband would like some water.""",
18,38,Female Speaker,De l'Orangina pour moi,PhraseConstruction,"Say, ""Orangina for me.""",
18,39,Male Speaker,Votre femme,VocabularyIntro,"""Your wife.""",
18,40,Male Speaker,Votre femme est ici,PhraseConstruction,"Say, ""Your wife is here.""",
18,41,Male Speaker,Votre mari est ici,PhraseConstruction,"Say, ""Your husband's here.""",
18,42,Female Speaker,Où est mon mari?,PromptedRecall,"Ask, ""Where's my husband?""",
18,43,Male Speaker,Où est ma femme?,PromptedRecall,"Ask, ""Where's my wife?""",
18,44,Female Speaker,Votre femme n'est pas ici,PhraseConstruction,"Say, ""Your wife isn't here.""",
18,45,Male Speaker,Votre mari voudrait manger quelque chose maintenant,PhraseConstruction,"Say, ""Your husband would like to eat something now.""",
18,46,Female Speaker,Mon mari?,PromptedRecall,"Ask, ""My husband?""",
18,47,Male Speaker,Ma femme voudrait boire de l'eau,PhraseConstruction,"Say, ""My wife would like to drink some water.""",
18,48,Female Speaker,Mon mari voudrait boire de l'Orangina,PhraseConstruction,"Say, ""My husband would like to drink some Orangina.""",
18,49,Female Speaker,Est-ce que vous avez du vin?,PromptedRecall,"Ask, ""Do you have wine?""",
18,50,Male Speaker,"Non, Madame",PhraseConstruction,"Answer, ""No, ma'am.""",
18,51,Male Speaker,Pas de vin,PhraseConstruction,"How would you say, ""No wine!""?",
18,52,Male Speaker,Qui est là-bas?,PromptedRecall,"Try to ask, ""Who is over there?""",
18,53,Female Speaker,C'est votre femme,PhraseConstruction,"Say, ""That's your wife.""",
18,54,Female Speaker,Qu'est-ce que votre femme veut faire?,PromptedRecall,"Ask, ""What does your wife want to do?""",
18,55,Male Speaker,Je ne sais pas,PhraseConstruction,"Say, ""I don't know.""",
18,56,Male Speaker,Ma femme voudrait manger quelque chose,PhraseConstruction,"Say, ""My wife would like to eat something.""",
18,57,Female Speaker,Qu'est-ce que vous voudriez boire?,PromptedRecall,"Ask, ""What would you like to drink?""",
18,58,Male Speaker,"De l'Orangina, ou de l'eau?",PhraseConstruction,"Say, ""Orangina or water.""",
18,59,Female Speaker,Votre femme peut boire de l'eau,PhraseConstruction,"Say, ""Your wife can drink water.""",
18,60,Female Speaker,Et vous pouvez boire de l'Orangina,PhraseConstruction,"Say, ""And you can drink Orangina.""",
18,61,Male Speaker,Merci bien,PhraseConstruction,"Say, ""Thanks a lot.""",
18,62,Female Speaker,Où est votre femme?,PromptedRecall,Ask me where my wife is.,
18,63,Male Speaker,Ma femme? Je ne sais pas,PhraseConstruction,"Say, ""My wife? I don't know.""",
18,64,Male Speaker,Est-ce que vous voudriez dîner avec moi?,PromptedRecall,Ask the young woman if she would like to have dinner with you.,
18,65,Female Speaker,Je veux bien,PhraseConstruction,How does she accept?,
18,66,Female Speaker,Je voudrais bien,PhraseConstruction,"How would she say, ""I would like to""?",
18,67,Female Speaker,Mais je ne peux pas,PhraseConstruction,"""But I can't.""",
18,68,Female Speaker,Je vais dîner avec mon mari,PhraseConstruction,"Say, ""I'm going to have dinner with my husband.""",
18,69,Female Speaker,"Je vais dîner avec mon mari, ce soir",PhraseConstruction,"Now say, ""I'm going to have dinner with my husband this evening.""",
18,70,Male Speaker,"Alors, voudriez-vous boire quelque chose?",PhraseConstruction,"Say, ""Well then, would you like to drink something?""",
18,71,Female Speaker,"D'accord, je veux bien",PhraseConstruction,How does she accept?,
18,72,Male Speaker,Qu'est-ce que vous voudriez boire?,PromptedRecall,Ask her what she would like to drink.,
18,73,Female Speaker,De l'eau,VocabularyIntro,"How does she say ""water""?",
18,74,Male Speaker,Vous pouvez boire du vin,PhraseConstruction,"Say, ""You can drink wine.""",
18,75,Female Speaker,"Non, c'est trop cher",PhraseConstruction,"She says, ""No, it's too expensive.""",
18,76,Male Speaker,"Alors, de la bière?",PromptedRecall,"Ask, ""Well then, beer?""",
18,77,Female Speaker,"Donnez-moi une Orangina, s'il vous plaît",PhraseConstruction,"She says, ""Give me an Orangina, please.""",
18,78,Male Speaker,Mais non! Pas d'Orangina,PhraseConstruction,"He says, ""But no, no Orangina.""",
18,79,Female Speaker,"Si, si, je vais boire de l'Orangina",PhraseConstruction,"She says, ""Yes, yes, I'm going to drink Orangina.""",
18,80,Male Speaker,"Une Orangina, s'il vous plaît",PhraseConstruction,"Order the Orangina for her. Say, ""One Orangina, please.""",
18,81,Male Speaker,Vite,VocabularyIntro,"Say, ""Quickly.""",
18,82,Male Speaker,Plus vite,VocabularyIntro,"Now say, ""More quickly.""",
18,83,Male Speaker,"Voilà votre Orangina, madame",PhraseConstruction,"Say, ""Here's your Orangina, ma'am.""",
18,84,Female Speaker,Et voilà mon mari,PhraseConstruction,"She says, ""And there's my husband.""",
18,85,Female Speaker,Et votre femme?,PromptedRecall,"""And your wife?""",
