lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
15,49,Female Speaker,Je n'en ai pas beaucoup.,PromptedRecall,"Say, ""I haven't many.""",
15,50,Male Speaker,"Alors, donnez-moi des francs.",VocabularyIntro,"Say, ""Well, give me francs.""",
15,51,Female Speaker,Je ne peux pas.,PromptedRecall,"Say, ""I can't.""",
15,52,Male Speaker,Vous ne pouvez pas?,PromptedRecall,"Ask, ""You can't?""",
15,53,Female Speaker,Je peux.,VocabularyIntro,"Say, ""I can.""",
15,54,Female Speaker,Mais je ne veux pas.,PromptedRecall,"Say, ""But I don't want to.""",
15,55,Male Speaker,Vous avez des francs.,VocabularyIntro,"Say, ""You have francs.""",
15,56,Male Speaker,Mais je n'en veux pas.,PromptedRecall,"Say, ""But I don't want any.""",
15,57,Male Speaker,Deux et deux font combien?,PromptedRecall,Écoutez et répétez.,
15,58,Male Speaker,Je veux manger!,VocabularyIntro,Écoutez et répétez.,
15,59,Male Speaker,Qu'est-ce que vous allez acheter?,PromptedRecall,Deux.,
15,60,Male Speaker,Je vais acheter une flûte.,VocabularyIntro,Trois.,
15,61,Male Speaker,En France et en Italie.,VocabularyIntro,"Look at number four. The word in the middle, E-T, is also pronounced ""É.""",
15,62,Male Speaker,"Vous et moi, ensemble.",VocabularyIntro,Cinq.,
15,63,Male Speaker,Et qui est Jacques?,PromptedRecall,Six.,
15,64,Male Speaker,Je l'ai vu assez souvent.,VocabularyIntro,Sept.,
15,65,Male Speaker,"Cependant, il ne répond pas.",VocabularyIntro,Huit.,
15,66,Male Speaker,Qu'est-ce qu'il peut donner?,PromptedRecall,Neuf.,
15,67,Male Speaker,Elle est devenue blanche.,VocabularyIntro,Dix.,
15,68,Male Speaker,Jacques est indépendant.,VocabularyIntro,Onze.,
15,69,Male Speaker,Je n'en ai plus.,PromptedRecall,Douze.,
15,70,Male Speaker,Est-ce que Paris est loin?,PromptedRecall,Treize.,
15,71,Male Speaker,Écoutez! Je vais répéter.,VocabularyIntro,Quatorze.,
15,72,Male Speaker,Comment? Vous avez tout vu?,PromptedRecall,Quinze.,
15,73,Male Speaker,"Non, mais j'ai tout entendu.",VocabularyIntro,Seize.,
