lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
16,56,Male Speaker,Huit et cinq font treize.,VocabularyIntro,Huit et cinq font combien?,
16,57,Male Speaker,Onze et quatre font quinze.,VocabularyIntro,Onze et quatre font combien?,
16,58,Male Speaker,Treize et quatre font dix-sept.,VocabularyIntro,Treize et quatre font combien?,
16,59,Male Speaker,Seize et quatre font vingt.,VocabularyIntro,Seize et quatre font combien?,
16,60,Male Speaker,Vingt et six font vingt-six.,VocabularyIntro,Vingt et six font combien?,
16,61,Male Speaker,Vingt-huit et quatre font trente-deux.,VocabularyIntro,Vingt-huit et quatre font combien?,
16,62,Male Speaker,Trente-deux et deux font trente-quatre.,VocabularyIntro,Trente-deux et deux font combien?,
16,63,Male Speaker,Trente-quatre et douze font quarante-six.,VocabularyIntro,Trente-quatre et douze font combien?,
16,64,Male Speaker,Trente-trois et dix font quarante-trois.,VocabularyIntro,Trente-trois et dix font combien?,
16,65,Male Speaker,Vingt-cinq et onze font trente-six.,VocabularyIntro,Vingt-cinq et onze font combien?,
16,66,Male Speaker,Arrêtez! Ça suffit!,VocabularyIntro,"""Hey, stop! Stop! That's enough.""",
16,67,Female Speaker,"Oui, j'ai de l'argent.",VocabularyIntro,Répondez affirmativement.,
16,68,Female Speaker,"Oui, j'en ai beaucoup.",VocabularyIntro,Vous en avez beaucoup?,
16,69,Female Speaker,"Oui, j'ai des dollars.",VocabularyIntro,Vous avez des dollars?,
16,70,Female Speaker,"Oui, je voudrais bien.",VocabularyIntro,Est-ce que vous voudriez faire quelque chose maintenant?,
16,71,Female Speaker,"Oui, je veux bien.",VocabularyIntro,Est-ce que vous voudriez boire une bière avec moi?,
16,72,Female Speaker,"Oui, je peux.",VocabularyIntro,Est-ce que vous pouvez en acheter pour moi?,
16,73,Female Speaker,"Oui, je peux aussi en acheter.",VocabularyIntro,Est-ce que vous pouvez aussi acheter du vin?,
16,74,Female Speaker,"Oui, d'accord.",VocabularyIntro,"Alors, je vais avec vous, d'accord?",
