lesson_number,position_in_lesson,speaker,text,utterance_type,narrator_cue,core_lemmas
5,30,Male Speaker,Je comprends bien le français.,PromptedRecall,,je comprendre bien le français
5,31,Male Speaker,Mais.,SimpleResponse,,mais
5,32,Male Speaker,Je ne parle pas bien.,PromptedRecall,,je ne parler pas bien
5,33,Male Speaker,Je ne parle pas bien.,PromptedRecall,Try saying 'I don't speak well.',je ne parler pas bien
5,34,Male Speaker,Comment allez-vous?,PromptedRecall,Ask 'How are you?' formally.,comment aller vous
5,35,Male Speaker,Comment allez-vous?,DirectRepetition,Listen and repeat.,comment aller vous
5,36,Female Speaker,Moi? Très bien.,ConversationalExchange,,moi très bien
5,37,Female Speaker,Moi? Très bien.,DirectRepetition,Listen and repeat.,moi très bien
5,38,Female Speaker,Et vous?,ConversationalExchange,,et vous
5,39,Male Speaker,Moi? Pas très bien.,ConversationalExchange,,moi pas très bien
5,40,Male Speaker,Moi? Pas très bien.,DirectRepetition,Listen and repeat.,moi pas très bien
5,41,Male Speaker,La rue Saint-Jacques.,DirectRepetition,Listen and repeat.,la rue saint-jacques
5,42,Male Speaker,La rue Saint-Jacques.,DirectRepetition,Repeat after me.,la rue saint-jacques
5,43,Male Speaker,Le boulevard Saint-Michel.,DirectRepetition,Listen and repeat.,le boulevard saint-michel
5,44,Male Speaker,Boulevard.,PromptedRecall,Say 'boulevard'.,boulevard
5,45,Male Speaker,Le boulevard Saint-Michel.,DirectRepetition,Repeat after me.,le boulevard saint-michel
5,46,Male Speaker,Où est le boulevard Saint-Michel?,PromptedRecall,Ask 'Where is Saint-Michel Boulevard?',où être le boulevard saint-michel
5,47,Male Speaker,Où est le boulevard Saint-Michel?,DirectRepetition,Repeat the question.,où être le boulevard saint-michel
5,48,Female Speaker,Le boulevard Saint-Michel est ici.,ConversationalExchange,Respond to the question.,le boulevard saint-michel être ici
5,49,Female Speaker,Le boulevard Saint-Michel est ici.,ConversationalExchange,,le boulevard Saint-Michel être ici
5,50,Male Speaker,S'il vous plaît.,SimpleResponse,,s'il vous plaître
5,51,Male Speaker,S'il vous plaît.,DirectRepetition,,s'il vous plaître
5,52,Male Speaker,"Où est la rue Saint-Jacques, s'il vous plaît?",PromptedRecall,,où être la rue Saint-Jacques s'il vous plaître
5,53,Male Speaker,"Où est la rue Saint-Jacques, s'il vous plaît?",DirectRepetition,,où être la rue Saint-Jacques s'il vous plaître
5,54,Female Speaker,C'est ici.,ConversationalExchange,,ce être ici
5,55,Female Speaker,C'est ici.,DirectRepetition,,ce être ici
5,56,Female Speaker,La rue Saint-Jacques est ici.,ConversationalExchange,,la rue Saint-Jacques être ici
5,57,Female Speaker,La rue Saint-Jacques est ici.,ConversationalExchange,,rue Saint-Jacques être ici
5,58,Male Speaker,Est-ce que c'est ici?,ConversationalExchange,,être ici
5,59,Male Speaker,Est-ce que c'est ici?,DirectRepetition,,être ici
5,60,Female Speaker,"Non, c'est là-bas.",ConversationalExchange,,non être là-bas
5,61,Female Speaker,"Non, c'est là-bas.",DirectRepetition,,non être là-bas
5,62,Male Speaker,Ce n'est pas là-bas.,ConversationalExchange,,ne pas être là-bas
5,63,Male Speaker,Ce n'est pas là-bas.,DirectRepetition,,ne pas être là-bas
5,64,Female Speaker,Ce n'est pas ici.,ConversationalExchange,,ne pas être ici
5,65,Female Speaker,Ce n'est pas ici.,DirectRepetition,Listen and repeat.,ce ne pas être ici
5,66,Female Speaker,La rue Saint-Jacques n'est pas ici.,DirectRepetition,"Now say, 'Saint-Jacques Street is not here.'",la rue Saint-Jacques ne pas être ici
5,67,Female Speaker,La rue Saint-Jacques n'est pas ici.,PromptedRecall,Once more.,la rue Saint-Jacques ne pas être ici
5,68,Female Speaker,Mais le boulevard Saint-Michel est ici.,DirectRepetition,"Say, 'But Saint-Michel Boulevard is here.'",mais le boulevard Saint-Michel être ici
5,69,Female Speaker,Mais le boulevard Saint-Michel est ici.,PromptedRecall,Once more.,mais le boulevard Saint-Michel être ici
5,70,Male Speaker,"Où est la rue Saint-Jacques, s'il vous plaît?",DirectRepetition,"Now, ask the man, 'Where is Saint-Jacques Street, please?'",où être la rue Saint-Jacques s'il vous plaire
5,71,Male Speaker,"Où est la rue Saint-Jacques, s'il vous plaît?",PromptedRecall,Once more.,où être la rue Saint-Jacques s'il vous plaire
5,72,Female Speaker,Je ne sais pas.,ConversationalExchange,"She answers, 'I don't know.' Say it in French.",je ne pas savoir
5,73,Female Speaker,Je ne sais pas.,PromptedRecall,"(Immediately before this, the narrator likely asked a question or prompted the speaker to say 'I don't know' in French.)",je ne savoir pas
5,74,Female Speaker,C'est pas.,PromptedRecall,(The narrator may have asked the speaker to say 'It's not' or prompted a negative response.),ce être pas
5,75,Female Speaker,C'est pas.,DirectRepetition,(The narrator likely asked the speaker to repeat the phrase 'C'est pas.'),ce être pas
5,76,Female Speaker,Je n-.,PromptedRecall,(The narrator may have prompted the speaker to start saying 'I don't' or a similar phrase.),je ne
5,77,Female Speaker,Je n-.,DirectRepetition,(The narrator likely asked the speaker to repeat the phrase 'Je n-'),je ne
5,78,Female Speaker,Je ne sais pas.,PromptedRecall,(The narrator may have asked a question or prompted the speaker to say 'I don't know' again.),je ne savoir pas
5,79,Female Speaker,Je ne sais pas.,DirectRepetition,(The narrator likely asked the speaker to repeat the phrase 'Je ne sais pas.'),je ne savoir pas
5,80,Female Speaker,Je ne sais pas.,DirectRepetition,(The narrator likely asked the speaker to repeat the phrase 'Je ne sais pas.' again for practice.),je ne savoir pas
5,81,Male Speaker,Je sais.,DirectRepetition,Listen and repeat.,je savoir
5,82,Male Speaker,Je sais.,PromptedRecall,Say 'I know' in French.,je savoir
5,83,Male Speaker,"Moi, je sais.",DirectRepetition,Listen and repeat.,moi je savoir
5,84,Male Speaker,"Moi, je sais.",PromptedRecall,"Say 'Me, I know' in French.",moi je savoir
5,85,Male Speaker,"Où est la rue Lafayette, s'il vous plaît?",DirectRepetition,Listen and repeat.,où être la rue Lafayette s'il vous plaît
5,86,Male Speaker,"Où est la rue Lafayette, s'il vous plaît?",PromptedRecall,"Ask 'Where is Lafayette Street, please?' in French.",où être la rue Lafayette s'il vous plaît
5,87,Male Speaker,Je ne sais pas.,DirectRepetition,Listen and repeat.,je ne savoir pas
5,88,Male Speaker,Je ne sais pas.,PromptedRecall,Say 'I don't know' in French.,je ne savoir pas
5,89,Female Speaker,"Moi, je sais.",DirectRepetition,,moi savoir
5,90,Female Speaker,"Moi, je sais.",PromptedRecall,,moi savoir
5,91,Male Speaker,C'est là-bas.,DirectRepetition,,être là-bas
5,92,Male Speaker,Vous savez.,DirectRepetition,,vous savoir
5,93,Male Speaker,Vous savez.,PromptedRecall,,vous savoir
5,94,Female Speaker,Je sais.,DirectRepetition,,je savoir
5,95,Female Speaker,Je sais.,PromptedRecall,,je savoir
5,96,Male Speaker,Est-ce que vous savez?,ConversationalExchange,,être vous savoir
5,97,Male Speaker,Est-ce que vous savez?,PromptedRecall,Ask if someone knows.,savoir vous
5,98,Male Speaker,Vous savez.,DirectRepetition,Listen and repeat.,vous savoir
5,99,Male Speaker,Vous savez.,DirectRepetition,Listen and repeat.,vous savoir
5,100,Male Speaker,Savez-vous?,DirectRepetition,Listen and repeat.,savoir vous
5,101,Male Speaker,Savez-vous?,DirectRepetition,Listen and repeat.,savoir vous
5,102,Male Speaker,Savez-vous?,PromptedRecall,Ask the question again.,savoir vous
5,103,Male Speaker,Est-ce que vous savez?,PromptedRecall,Ask the question in another way.,savoir vous
5,104,Male Speaker,Savez-vous?,PromptedRecall,Ask the question again.,savoir vous
5,105,Male Speaker,Est-ce que vous savez?,ConversationalExchange,,savoir
5,106,Female Speaker,"Non, je ne sais pas.",SimpleResponse,,savoir
5,107,Female Speaker,"Non, je ne sais pas.",DirectRepetition,,savoir
5,108,Female Speaker,Ce n'est pas là-bas.,PromptedRecall,,être là-bas
5,109,Female Speaker,Je veux.,PromptedRecall,,vouloir
5,110,Female Speaker,Veux.,PromptedRecall,,vouloir
5,111,Female Speaker,Veux.,DirectRepetition,,vouloir
5,112,Female Speaker,Je veux.,PromptedRecall,,vouloir
5,113,Female Speaker,Je veux.,DirectRepetition,,je vouloir
5,114,Male Speaker,Je veux.,DirectRepetition,,je vouloir
5,115,Female Speaker,Vous voulez.,DirectRepetition,,vous vouloir
5,116,Female Speaker,Voulez.,PromptedRecall,,vouloir
5,117,Female Speaker,Voulez.,DirectRepetition,,vouloir
5,118,Female Speaker,Vous voulez.,PromptedRecall,,vous vouloir
5,119,Female Speaker,Vous voulez.,DirectRepetition,,vous vouloir
5,120,Male Speaker,Vous voulez.,DirectRepetition,,vous vouloir
5,121,Male Speaker,Je veux.,PromptedRecall,Say 'I want.',je vouloir
5,122,Male Speaker,Je sais.,PromptedRecall,Say 'I know.',je savoir
5,123,Male Speaker,Je ne sais pas.,PromptedRecall,Say 'I don't know.',je ne savoir pas
5,124,Male Speaker,Je ne veux pas.,PromptedRecall,Say 'I don't want.',je ne vouloir pas
5,125,Male Speaker,Je ne veux pas.,DirectRepetition,Repeat after me: 'Je ne veux pas.',je ne vouloir pas
5,126,Male Speaker,"Je ne veux pas, moi.",PromptedRecall,"Say 'I don't want, me.'",je ne vouloir pas moi
5,127,Male Speaker,"Je ne veux pas, moi.",DirectRepetition,"Repeat after me: 'Je ne veux pas, moi.'",je ne vouloir pas moi
5,128,Male Speaker,Vous voulez?,ConversationalExchange,Ask 'Do you want?',vous vouloir
5,129,Male Speaker,Est-ce que vous voulez?,DirectRepetition,,être vouloir
5,130,Male Speaker,Est-ce que vous voulez?,DirectRepetition,,être vouloir
5,131,Female Speaker,Vous voudriez.,PromptedRecall,,vouloir
5,132,Female Speaker,Voudriez.,PromptedRecall,,vouloir
5,133,Female Speaker,Voudriez.,PromptedRecall,,vouloir
5,134,Female Speaker,Vous voudriez.,PromptedRecall,,vouloir
5,135,Female Speaker,Vous voudriez.,PromptedRecall,,vouloir
5,136,Female Speaker,Vous voudriez.,PromptedRecall,,vouloir
5,137,Female Speaker,Vous voudriez manger quelque chose.,ConversationalExchange,,vous vouloir manger quelque chose
5,138,Male Speaker,Manger.,DirectRepetition,,manger
5,139,Male Speaker,Manger.,DirectRepetition,,manger
5,140,Male Speaker,Manger.,DirectRepetition,,manger
5,141,Male Speaker,Manger.,DirectRepetition,,manger
5,142,Female Speaker,Quelque chose.,DirectRepetition,,quelque chose
5,143,Female Speaker,Chose.,DirectRepetition,,chose
5,144,Female Speaker,Chose.,DirectRepetition,,chose
5,145,Female Speaker,Quelque.,DirectRepetition,Listen and repeat.,quelque
5,146,Female Speaker,Quelque.,DirectRepetition,Repeat after me.,quelque
5,147,Female Speaker,Quelque chose.,DirectRepetition,"Now, listen and repeat.",quelque chose
5,148,Female Speaker,Quelque chose.,DirectRepetition,Once more.,quelque chose
5,149,Female Speaker,Quelque chose.,PromptedRecall,Try to say 'something' in French.,quelque chose
5,150,Male Speaker,Vous voudriez manger quelque chose.,DirectRepetition,Listen and repeat the full sentence.,vous vouloir manger quelque chose
5,151,Male Speaker,Vous voudriez manger quelque chose.,DirectRepetition,Repeat the sentence again.,vous vouloir manger quelque chose
5,152,Male Speaker,Est-ce que vous voudriez manger quelque chose?,ConversationalExchange,"Now, ask if someone would like to eat something.",être vous vouloir manger quelque chose
5,153,Male Speaker,Est-ce que vous voudriez manger quelque chose?,PromptedRecall,Ask 'Would you like to eat something?',être vous vouloir manger quelque chose
5,154,Female Speaker,Je voudrais.,SimpleResponse,,je vouloir
5,155,Female Speaker,Voudrais.,DirectRepetition,Say 'would like',vouloir
5,156,Female Speaker,Je voudrais.,DirectRepetition,Say 'I would like',je vouloir
5,157,Female Speaker,Je voudrais.,PromptedRecall,Say 'I would like' again,je vouloir
5,158,Female Speaker,"Oui, je voudrais manger.",PromptedRecall,"Say 'Yes, I would like to eat.'",oui je vouloir manger
5,159,Female Speaker,"Oui, je voudrais manger quelque chose.",PromptedRecall,"Say 'Yes, I would like to eat something.'",oui je vouloir manger quelque chose
5,160,Female Speaker,"Oui, je voudrais manger quelque chose.",DirectRepetition,"Repeat 'Yes, I would like to eat something.'",oui je vouloir manger quelque chose
5,161,Male Speaker,Est-ce que vous voudriez manger quelque chose?,DirectRepetition,,être vous vouloir manger quelque chose
5,162,Male Speaker,Est-ce que vous voudriez manger quelque chose?,DirectRepetition,,être vous vouloir manger quelque chose
5,163,Female Speaker,"Moi? Oui, je voudrais manger quelque chose.",PromptedRecall,,moi oui je vouloir manger quelque chose
5,164,Female Speaker,"Moi? Oui, je voudrais manger quelque chose.",DirectRepetition,,moi oui je vouloir manger quelque chose
5,165,Female Speaker,Je voudrais boire quelque chose.,PromptedRecall,,je vouloir boire quelque chose
5,166,Male Speaker,Boire.,SimpleResponse,,boire
5,167,Male Speaker,Boire.,DirectRepetition,,boire
5,168,Male Speaker,Boire.,DirectRepetition,,boire
5,169,Female Speaker,Je voudrais boire quelque chose.,PromptedRecall,"(No specific cue provided, but likely responding to a prompt to express wanting to drink something)",je vouloir boire quelque chose
5,170,Male Speaker,Est-ce que vous voudriez boire quelque chose?,DirectRepetition,"(No specific cue provided, but likely repeating after the narrator)",est-ce que vous vouloir boire quelque chose
5,171,Male Speaker,Est-ce que vous voudriez boire quelque chose?,DirectRepetition,"(No specific cue provided, but likely repeating after the narrator)",est-ce que vous vouloir boire quelque chose
5,172,Female Speaker,Je ne sais pas.,SimpleResponse,"(No specific cue provided, but likely responding to a prompt or question)",je ne savoir pas
5,173,Female Speaker,Je voudrais manger quelque chose.,PromptedRecall,"(No specific cue provided, but likely responding to a prompt to express wanting to eat something)",je vouloir manger quelque chose
5,174,Female Speaker,Je voudrais manger quelque chose.,DirectRepetition,"(No specific cue provided, but likely repeating after the narrator)",je vouloir manger quelque chose
5,175,Male Speaker,Est-ce que vous voudriez boire quelque chose?,DirectRepetition,"(No specific cue provided, but likely repeating after the narrator)",est-ce que vous vouloir boire quelque chose
5,176,Male Speaker,Est-ce que vous voudriez boire quelque chose?,DirectRepetition,"(No specific cue provided, but likely repeating after the narrator)",est-ce que vous vouloir boire quelque chose
5,177,Female Speaker,"Non, merci.",SimpleResponse,,non merci
5,178,Female Speaker,"Non, merci.",DirectRepetition,,non merci
5,179,Female Speaker,Mais je voudrais manger quelque chose.,PromptedRecall,,mais je vouloir manger quelque chose
5,180,Female Speaker,Mais je voudrais manger quelque chose.,DirectRepetition,,mais je vouloir manger quelque chose
5,181,Male Speaker,Est-ce que vous voudriez boire quelque chose?,ConversationalExchange,,être vous vouloir boire quelque chose
5,182,Female Speaker,"Non, merci, mais je voudrais manger quelque chose.",ConversationalExchange,,non merci mais je vouloir manger quelque chose
5,183,Female Speaker,Bonjour.,SimpleResponse,,bonjour
5,184,Female Speaker,"Bonjour, Monsieur.",PromptedRecall,,bonjour monsieur
5,185,Male Speaker,Bonjour.,SimpleResponse,,bonjour
5,186,Male Speaker,"Bonjour, Madame.",DirectRepetition,,bonjour madame
5,187,Male Speaker,"Bonjour, Mademoiselle.",DirectRepetition,,bonjour mademoiselle
5,188,Female Speaker,Comment allez-vous?,ConversationalExchange,,comment aller vous
5,189,Female Speaker,Comment allez-vous?,PromptedRecall,,comment aller vous
5,190,Male Speaker,"Très bien, merci.",ConversationalExchange,,très bien merci
5,191,Male Speaker,Je vais bien.,DirectRepetition,,je aller bien
5,192,Male Speaker,Je vais bien.,PromptedRecall,,je aller bien
5,193,Male Speaker,Et vous?,ConversationalExchange,,et vous
5,194,Male Speaker,Est-ce que vous allez bien?,ConversationalExchange,,être vous aller bien
5,195,Male Speaker,Est-ce que vous allez bien?,DirectRepetition,,être vous aller bien
5,196,Female Speaker,Moi?,SimpleResponse,,moi
5,197,Female Speaker,"Non, je ne vais pas très bien.",ConversationalExchange,,non je ne aller pas très bien
5,198,Female Speaker,Je ne vais pas très bien.,DirectRepetition,,je ne aller pas très bien
5,199,Male Speaker,Pardon.,SimpleResponse,,pardon
5,200,Male Speaker,S'il vous plaît.,SimpleResponse,,s'il vous plaître
5,201,Male Speaker,La rue Saint-Jacques.,DirectRepetition,Listen and repeat.,la rue Saint-Jacques
5,202,Male Speaker,"Où est la rue Saint-Jacques, s'il vous plaît?",PromptedRecall,Ask where Saint-Jacques street is.,où être la rue Saint-Jacques s'il vous plaître
5,203,Male Speaker,"Où est la rue Saint-Jacques, s'il vous plaît?",DirectRepetition,Repeat the question.,où être la rue Saint-Jacques s'il vous plaître
5,204,Male Speaker,Est-ce que c'est ici?,PromptedRecall,Ask if it is here.,être ce ici
5,205,Male Speaker,Est-ce que c'est ici?,DirectRepetition,Repeat the question.,être ce ici
5,206,Female Speaker,"Ce n'est pas ici, c'est là-bas.",ConversationalExchange,Listen and respond.,ce ne être pas ici être là-bas
5,207,Female Speaker,"Ce n'est pas ici, c'est là-bas.",DirectRepetition,Repeat the response.,ce ne être pas ici être là-bas
5,208,Male Speaker,"Où est le boulevard Saint-Michel, s'il vous plaît?",PromptedRecall,Ask where Saint-Michel boulevard is.,où être le boulevard Saint-Michel s'il vous plaître
5,209,Male Speaker,"Où est le boulevard Saint-Michel, s'il vous plaît?",ConversationalExchange,,où être le boulevard Saint-Michel s'il vous plaît
5,210,Female Speaker,Je ne sais pas.,SimpleResponse,,je ne savoir pas
5,211,Female Speaker,"Je ne sais pas, moi.",SimpleResponse,,je ne savoir pas moi
5,212,Female Speaker,"Ah oui, je sais.",SimpleResponse,,ah oui je savoir
5,213,Female Speaker,"Ah oui, je sais.",SimpleResponse,,ah oui je savoir
5,214,Female Speaker,Je voudrais manger quelque chose.,ConversationalExchange,,je vouloir manger quelque chose
5,215,Male Speaker,Où?,SimpleResponse,,où
5,216,Male Speaker,Où?,SimpleResponse,,où
5,217,Female Speaker,Mais je ne sais pas.,ConversationalExchange,,mais je ne savoir pas
5,218,Male Speaker,Est-ce que vous voudriez boire quelque chose?,ConversationalExchange,,est-ce que vous vouloir boire quelque chose
5,219,Male Speaker,Est-ce que vous voudriez boire quelque chose?,DirectRepetition,,est-ce que vous vouloir boire quelque chose
5,220,Female Speaker,Oh non.,SimpleResponse,,oh non
5,221,Female Speaker,"Non, merci.",SimpleResponse,,non merci
5,222,Female Speaker,"Non, merci, Monsieur.",SimpleResponse,,non merci monsieur
5,223,Female Speaker,Mais je voudrais manger quelque chose.,ConversationalExchange,,mais je vouloir manger quelque chose
5,224,Female Speaker,"Mais je voudrais manger quelque chose, Monsieur.",ConversationalExchange,,mais je vouloir manger quelque chose monsieur
5,225,Male Speaker,"Ah, très bien.",SimpleResponse,,ah très bien
5,226,Male Speaker,"Ah, très bien.",DirectRepetition,,ah très bien
5,227,Male Speaker,"Mais moi, je ne veux pas manger.",PromptedRecall,,mais moi je ne vouloir pas manger
5,228,Male Speaker,"Mais moi, je ne veux pas manger.",DirectRepetition,,mais moi je ne vouloir pas manger
5,229,Female Speaker,"Au revoir, Monsieur.",ConversationalExchange,,au revoir monsieur
5,230,Female Speaker,Au revoir.,SimpleResponse,,au revoir
5,231,Male Speaker,Où est la rue Saint-Jacques?,PromptedRecall,,où être la rue Saint-Jacques
5,232,Male Speaker,Est-ce que c'est ici?,PromptedRecall,,être ce c'est ici
5,233,Female Speaker,"Ce n'est pas ici, c'est là-bas.",ConversationalExchange,,ce être ici être là-bas
5,234,Male Speaker,Où est le boulevard Saint-Michel?,ConversationalExchange,,où être le boulevard Saint-Michel
5,235,Female Speaker,Je ne sais pas.,SimpleResponse,,je savoir
5,236,Female Speaker,"Je ne sais pas, moi.",SimpleResponse,,je savoir moi
5,237,Female Speaker,"Ah oui, je sais.",SimpleResponse,,ah oui je savoir
5,238,Female Speaker,Je voudrais manger quelque chose.,ConversationalExchange,,je vouloir manger quelque chose
5,239,Male Speaker,Où?,SimpleResponse,,où
5,240,Female Speaker,Mais je ne sais pas.,SimpleResponse,,mais je savoir
5,241,Male Speaker,Est-ce que vous voudriez boire quelque chose?,ConversationalExchange,,être vous vouloir boire quelque chose
5,242,Female Speaker,"Non, merci.",SimpleResponse,,non merci
5,243,Female Speaker,Mais je voudrais manger quelque chose.,ConversationalExchange,,mais je vouloir manger quelque chose
5,244,Female Speaker,"Ah, très bien.",SimpleResponse,,ah très bien
